L_2_norm_adv,L_cham_norm_adv,L_emd_norm_adv,L_infty_norm_adv,adv_acc,adv_acc_o,adv_acc_p,adv_acc_r,b_infty,b_two,batch_size,beta_cham,beta_emd,beta_infty,beta_two,data_dir,dump_dir,dyn_bound_mode,evaluation_mode,exp_id,gamma,gpu,hard_bound_mode,initial_alpha,initial_weight,lr_attack,natural_L_cham_norm_adv,natural_L_cham_norm_orig,network,num_iter,num_point,orig_acc,orig_acc_o,orig_acc_p,orig_acc_r,phase,proj_acc,proj_acc_p,rec_acc,rec_acc_p,results_file,s_infty,save_file,sor,srs,step,target,u_infty,u_two,upper_bound_weight,victim
0.8639243841171265,1.1948270797729492,22.36579132080078,0.030000001192092896,35,2,2,2,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,4.38663387298584,3.589991569519043,PN1,100,1024,2,2,2,2,all,2,2,2,2,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,2
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,3.4966049194335938,PN1,100,1024,2,2,2,2,all,2,2,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,2
0.9181237816810608,1.349229335784912,25.02304458618164,0.030000001192092896,35,2,2,2,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,4.408084869384766,3.9157602787017822,PN1,100,1024,2,2,2,2,all,2,2,2,2,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,2
0.8351672291755676,1.0302537679672241,20.818113327026367,0.030000001192092896,35,8,8,8,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,3.3629207611083984,2.8166542053222656,PN1,100,1024,8,8,8,8,all,8,8,8,8,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,8
0.5457239747047424,0.4436628222465515,12.236526489257812,0.030000001192092896,35,8,8,8,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,3.6161463260650635,3.1371657848358154,PN1,100,1024,8,8,8,8,all,8,8,8,8,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,8
0.6838317513465881,0.7238080501556396,16.898256301879883,0.030000001192092896,35,8,8,8,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,3.270559072494507,2.948949098587036,PN1,100,1024,8,8,8,8,all,8,8,8,8,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,8
0.7095099091529846,0.8222675919532776,17.64506721496582,0.030000001192092896,35,8,8,8,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,4.055796146392822,3.7095189094543457,PN1,100,1024,8,8,8,8,all,8,8,8,8,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,8
0.8458752036094666,1.1325489282608032,20.922060012817383,0.030000001192092896,35,8,8,8,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,5.687504768371582,4.260521411895752,PN1,100,1024,8,8,8,8,all,8,8,8,8,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,8
0.4935095012187958,0.3607081472873688,11.344047546386719,0.030000001192092896,35,8,8,8,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,5.096053600311279,4.1611528396606445,PN1,100,1024,8,8,8,8,all,8,8,8,8,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,8
0.6938077807426453,0.7021657824516296,17.39580535888672,0.030000001192092896,35,8,8,8,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,3.409348964691162,2.902221441268921,PN1,100,1024,8,8,8,8,all,8,8,8,8,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,8
0.7042742371559143,0.7048568725585938,17.341121673583984,0.030000001192092896,35,8,8,8,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,3.434070348739624,3.055778741836548,PN1,100,1024,8,8,8,8,all,8,8,8,8,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,8
0.4151836037635803,0.3080653250217438,8.273582458496094,0.030000001192092896,35,8,2,8,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,5.788778781890869,5.295090198516846,PN1,100,1024,8,8,8,8,all,8,8,8,8,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,8
0.6523148417472839,0.618782639503479,16.04093360900879,0.030000001192092896,35,8,8,35,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,3.7408335208892822,3.3268508911132812,PN1,100,1024,8,8,8,8,all,8,8,8,8,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,8
0.6010341644287109,0.5553194880485535,13.842331886291504,0.030000001192092896,35,8,8,8,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,5.070436477661133,4.764921188354492,PN1,100,1024,8,8,8,8,all,8,8,8,8,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,8
0.6418848037719727,0.6149862408638,15.304876327514648,0.030000001192092896,35,8,8,8,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,3.579268217086792,3.2198288440704346,PN1,100,1024,8,8,8,8,all,8,8,8,8,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,8
0.5632438063621521,0.4946267008781433,12.807025909423828,0.030000001192092896,35,8,8,35,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,4.666855335235596,4.119630813598633,PN1,100,1024,8,8,8,8,all,8,8,8,8,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,8
0.8085312247276306,0.9298226833343506,21.017303466796875,0.030000001192092896,35,8,8,8,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,6.01406192779541,5.300852298736572,PN1,100,1024,8,8,8,8,all,8,8,8,8,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,8
0.8544224500656128,1.0685501098632812,22.270780563354492,0.030000001192092896,35,8,8,8,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,4.069011688232422,3.9769644737243652,PN1,100,1024,8,8,8,8,all,8,8,8,8,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,8
0.738119900226593,0.8215272426605225,18.918163299560547,0.030000001192092896,35,8,8,8,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,2.971064329147339,2.5543596744537354,PN1,100,1024,8,8,8,8,all,8,8,8,8,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,8
0.8367109894752502,1.1472322940826416,21.079364776611328,0.030000001192092896,35,8,8,8,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,6.476037979125977,6.459048748016357,PN1,100,1024,8,8,8,8,all,8,8,8,8,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,8
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,2.411060333251953,PN1,100,1024,8,8,8,8,all,8,8,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,8
0.39391446113586426,0.26671868562698364,8.005559921264648,0.030000001192092896,35,35,24,8,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,5.590320587158203,5.440926551818848,PN1,100,1024,8,8,8,8,all,8,8,8,8,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,8
0.6425800323486328,0.63109290599823,15.592336654663086,0.030000001192092896,35,8,8,35,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,4.082396507263184,3.1497702598571777,PN1,100,1024,8,8,8,8,all,8,8,8,8,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,8
0.9143860340118408,1.1012654304504395,25.733501434326172,0.030000001192092896,35,8,8,8,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,3.3824448585510254,2.6282742023468018,PN1,100,1024,8,8,8,8,all,8,8,8,8,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,8
0.3653947710990906,0.22673918306827545,7.5876264572143555,0.030000001192092896,35,15,8,35,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,4.654655456542969,4.424602508544922,PN1,100,1024,8,8,8,8,all,8,8,8,35,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,8
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,5.766293525695801,PN1,100,1024,8,8,8,8,all,8,8,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,8
0.6952736973762512,0.8044514060020447,16.619022369384766,0.030000001192092896,35,8,8,8,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,4.091566562652588,3.3084070682525635,PN1,100,1024,8,8,8,8,all,8,8,8,8,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,8
0.790522575378418,0.8865219950675964,20.2197322845459,0.030000001192092896,35,8,8,8,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,3.658069372177124,3.320850372314453,PN1,100,1024,8,8,8,8,all,8,8,8,8,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,8
0.8272755742073059,0.9703086614608765,20.754566192626953,0.030000001192092896,35,12,33,12,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,3.4338324069976807,2.991840362548828,PN1,100,1024,33,33,33,33,all,33,33,33,33,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,33
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,2.155416250228882,PN1,100,1024,33,33,33,33,all,33,3,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,33
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,2.61576247215271,PN1,100,1024,33,33,33,33,all,33,33,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,33
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,1.4572194814682007,PN1,100,1024,33,33,33,33,all,33,33,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,33
0.8600395321846008,0.9850753545761108,20.803424835205078,0.030000001192092896,35,33,33,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,5.698218822479248,4.839698791503906,PN1,100,1024,33,33,33,33,all,12,33,12,33,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,33
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,1.7158063650131226,PN1,100,1024,33,33,33,33,all,33,33,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,33
0.8975489735603333,1.212812900543213,23.21176528930664,0.030000001192092896,35,33,3,12,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,4.363827228546143,4.0868940353393555,PN1,100,1024,12,12,3,12,all,12,3,12,33,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,33
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,2.907179355621338,PN1,100,1024,33,33,33,33,all,33,33,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,33
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,3.5770041942596436,PN1,100,1024,12,12,12,12,all,12,33,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,33
0.8553621172904968,1.1542178392410278,21.9298152923584,0.030000001192092896,35,33,33,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,4.136302471160889,3.57346248626709,PN1,100,1024,33,33,33,33,all,33,33,33,33,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,33
0.6477546095848083,0.6394891738891602,15.704833030700684,0.030000001192092896,35,23,33,35,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,5.37119722366333,5.126965045928955,PN1,100,1024,33,33,33,33,all,23,33,23,23,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,33
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,2.9925825595855713,PN1,100,1024,33,33,12,33,all,33,12,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,33
0.8076631426811218,0.9244149327278137,20.322540283203125,0.030000001192092896,35,33,33,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,2.9518392086029053,2.4514071941375732,PN1,100,1024,33,33,33,33,all,33,33,33,33,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,33
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,4.093375205993652,PN1,100,1024,33,33,33,33,all,12,33,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,33
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,1.9617581367492676,PN1,100,1024,33,33,33,33,all,33,33,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,33
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,2.3799421787261963,PN1,100,1024,33,33,33,33,all,33,33,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,33
0.942460834980011,1.2660956382751465,24.152921676635742,0.030000001192092896,35,33,3,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,3.906723976135254,3.1664035320281982,PN1,100,1024,12,12,12,12,all,12,3,12,3,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,33
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,2.099877119064331,PN1,100,1024,33,33,33,33,all,33,33,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,33
0.8573222756385803,1.0401641130447388,21.16152572631836,0.030000001192092896,35,33,33,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,4.344686985015869,3.8845181465148926,PN1,100,1024,12,12,12,12,all,12,3,12,12,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,33
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,2.2173714637756348,PN1,100,1024,33,33,33,33,all,33,3,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,33
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,2.075000762939453,PN1,100,1024,33,33,33,33,all,33,33,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,33
0.7139625549316406,0.6373785734176636,18.379568099975586,0.030000001192092896,35,33,33,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,5.284358978271484,4.802971839904785,PN1,100,1024,33,33,33,33,all,12,33,12,33,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,33
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,4.918865203857422,PN1,100,1024,12,12,33,12,all,12,26,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,33
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,2.0997560024261475,PN1,100,1024,33,33,33,33,all,33,33,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,33
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,3.647350788116455,PN1,100,1024,12,12,12,12,all,12,3,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,33
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,4.948339939117432,PN1,100,1024,22,22,22,22,all,22,22,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,22
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,3.34249210357666,PN1,100,1024,22,22,22,22,all,22,22,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,22
0.7799372673034668,0.9721207022666931,19.804777145385742,0.030000001192092896,35,22,22,22,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,4.0273590087890625,3.7867276668548584,PN1,100,1024,22,22,22,22,all,22,22,22,22,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,22
0.9851747155189514,1.3739546537399292,28.18444061279297,0.030000001192092896,35,22,22,22,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,3.0672833919525146,2.528701066970825,PN1,100,1024,22,22,22,22,all,22,22,22,22,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,22
0.8489041924476624,1.1278586387634277,22.152095794677734,0.030000001192092896,35,22,22,22,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,3.7010903358459473,3.2222015857696533,PN1,100,1024,22,22,22,22,all,22,22,22,22,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,22
0.8272973895072937,1.089411735534668,21.41297149658203,0.030000001192092896,35,22,22,22,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,5.58601713180542,5.253422260284424,PN1,100,1024,22,22,22,22,all,22,22,22,22,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,22
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,10000000000.0,3.659611463546753,PN1,100,1024,22,22,22,22,all,22,22,9,26,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,22
0.6292858123779297,0.6580122113227844,14.534595489501953,0.030000001192092896,35,22,22,35,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,4.754170894622803,4.160855770111084,PN1,100,1024,22,22,22,22,all,22,22,22,2,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,22
0.7097645998001099,0.8528293371200562,17.462251663208008,0.030000001192092896,35,22,22,22,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,5.174912452697754,4.367349624633789,PN1,100,1024,22,22,22,22,all,22,22,22,22,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,22
0.8331037163734436,1.0039840936660767,22.38724136352539,0.030000001192092896,35,22,22,22,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,4.11419677734375,3.4048144817352295,PN1,100,1024,22,22,22,22,all,22,22,22,22,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,22
0.943531334400177,1.3434665203094482,24.905675888061523,0.030000001192092896,35,22,22,22,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,3.539320468902588,3.0655698776245117,PN1,100,1024,22,22,22,22,all,22,22,22,22,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,22
0.6134160757064819,0.6092033386230469,14.411709785461426,0.030000001192092896,35,22,22,22,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,3.2081477642059326,2.935276508331299,PN1,100,1024,22,22,22,22,all,22,22,22,22,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,22
0.8604470491409302,1.0690209865570068,23.002098083496094,0.030000001192092896,35,22,22,22,0.03,0.8,5,0.0,0.0,0.0,0.0,data,natural/9SN,1,0,9SN,0.0,0,1,0.0,10.0,0.01,4.0239338874816895,3.605698585510254,PN1,100,1024,22,22,22,22,all,22,22,22,22,natural/9SN/9SN_full.csv,0.1,natural/9SN/9SN.csv,1.1,10.0,1,35,0.03,4.0,80,22
